t,u,v,w,p,q,r,phi_deg,theta_deg,psi_deg,h,y,V,alpha_deg,beta_deg,gamma_deg,sink,de_deg,da_deg,dr_deg,dT,theta_cmd_deg,phi_cmd_deg,h_ref,w_cmd,V_cmd,flaring,range
20.960000,16.740118,0.087766,0.588877,0.000195,0.001461,-0.000412,0.094377,-0.181037,-0.224847,2.008109,-0.106690,16.750702,2.014698,0.300206,-2.195736,0.641912,3.745266,-0.146433,0.009446,0.551051,-0.033544,0.037593,0.436294,0.471185,18.000000,0,16.661383
20.970000,16.739055,0.087755,0.589060,0.000195,0.001460,-0.000411,0.094490,-0.180200,-0.225083,2.001719,-0.106525,16.749647,2.015449,0.300185,-2.195650,0.641847,3.746105,-0.146411,0.009422,0.551407,-0.032844,0.037717,0.431911,0.471185,18.000000,0,16.494009
20.980000,16.737995,0.087743,0.589242,0.000196,0.001458,-0.000410,0.094603,-0.179364,-0.225318,1.995330,-0.106361,16.748593,2.016199,0.300164,-2.195563,0.641781,2.920804,-0.146390,0.009399,0.551762,-0.306791,0.037840,0.427528,0.641781,18.000000,1,16.326647
20.990000,16.736955,0.087732,0.587480,0.000209,-0.005457,-0.000405,0.094720,-0.180518,-0.225551,1.988949,-0.106198,16.747492,2.010300,0.300147,-2.190818,0.640353,3.243913,-0.146733,0.009278,0.552123,-0.305563,0.037945,0.423146,0.640175,18.000000,1,16.159294
21.000000,16.735965,0.087724,0.585437,0.000227,-0.009478,-0.000414,0.094846,-0.184803,-0.225785,1.982578,-0.106035,16.746431,2.003433,0.300137,-2.188236,0.639559,3.456686,-0.147201,0.009483,0.552480,-0.300054,0.038044,0.418764,0.638579,18.000000,1,15.991952
21.010000,16.735021,0.087718,0.583359,0.000240,-0.011574,-0.000431,0.094981,-0.190839,-0.226027,1.976212,-0.105874,16.745415,1.996440,0.300136,-2.187279,0.639241,3.596196,-0.147605,0.009871,0.552832,-0.291342,0.038140,0.414382,0.636993,18.000000,1,15.824620
21.020000,16.734116,0.087716,0.581400,0.000247,-0.012393,-0.000451,0.095121,-0.197709,-0.226280,1.969846,-0.105713,16.744443,1.989850,0.300147,-2.187559,0.639285,3.687100,-0.147880,0.010346,0.553180,-0.280207,0.038236,0.410001,0.635419,18.000000,1,15.657298
21.030000,16.733246,0.087718,0.579654,0.000248,-0.012371,-0.000473,0.095265,-0.204806,-0.226545,1.963476,-0.105553,16.743512,1.983980,0.300170,-2.188787,0.639609,3.745793,-0.148017,0.010845,0.553525,-0.267230,0.038335,0.405620,0.633855,18.000000,1,15.489985
21.040000,16.732404,0.087723,0.578171,0.000245,-0.011799,-0.000494,0.095408,-0.211732,-0.226822,1.957101,-0.105394,16.742620,1.979010,0.300204,-2.190743,0.640146,3.783179,-0.148032,0.011327,0.553866,-0.252852,0.038437,0.401239,0.632301,18.000000,1,15.322682
21.050000,16.731586,0.087732,0.576978,0.000237,-0.010876,-0.000513,0.095547,-0.218230,-0.227111,1.950718,-0.105236,16.741761,1.975026,0.300248,-2.193255,0.640847,3.806511,-0.147949,0.011766,0.554203,-0.237419,0.038544,0.396858,0.630757,18.000000,1,15.155387
21.060000,16.730788,0.087743,0.576081,0.000228,-0.009736,-0.000530,0.095682,-0.224135,-0.227410,1.944325,-0.105079,16.740933,1.972051,0.300301,-2.196187,0.641671,3.820611,-0.147793,0.012148,0.554538,-0.221209,0.038655,0.392477,0.629224,18.000000,1,14.988101
21.070000,16.730005,0.087756,0.575475,0.000217,-0.008470,-0.000544,0.095812,-0.229351,-0.227717,1.937923,-0.104922,16.740129,1.970072,0.300360,-2.199423,0.642586,3.828686,-0.147584,0.012463,0.554870,-0.204451,0.038771,0.388097,0.627701,18.000000,1,14.820823
21.080000,16.729233,0.087771,0.575149,0.000206,-0.007140,-0.000555,0.095935,-0.233822,-0.228032,1.931511,-0.104766,16.739347,1.969047,0.300425,-2.202869,0.643562,3.832866,-0.147340,0.012709,0.555200,-0.187337,0.038892,0.383717,0.626188,18.000000,1,14.653553
21.090000,16.728469,0.087787,0.575086,0.000196,-0.005790,-0.000562,0.096052,-0.237525,-0.228352,1.925087,-0.104611,16.738581,1.968919,0.300493,-2.206445,0.644576,3.834567,-0.147075,0.012886,0.555529,-0.170028,0.039017,0.379337,0.624685,18.000000,1,14.486292
21.100000,16.727709,0.087803,0.575265,0.000186,-0.004450,-0.000567,0.096163,-0.240457,-0.228676,1.918653,-0.104457,16.737828,1.969622,0.300563,-2.210079,0.645608,3.834728,-0.146799,0.012994,0.555857,-0.152667,0.039146,0.374957,0.623192,18.000000,1,14.319038
21.110000,16.726950,0.087820,0.575666,0.000177,-0.003141,-0.000569,0.096269,-0.242630,-0.229001,1.912207,-0.104304,16.737084,1.971082,0.300634,-2.213713,0.646641,3.833969,-0.146521,0.013037,0.556184,-0.135375,0.039279,0.370578,0.621709,18.000000,1,14.151792
21.120000,16.726190,0.087836,0.576266,0.000168,-0.001877,-0.000568,0.096370,-0.244066,-0.229327,1.905751,-0.104152,16.736345,1.973227,0.300703,-2.217292,0.647657,3.832701,-0.146246,0.013019,0.556511,-0.118258,0.039416,0.366198,0.620236,18.000000,1,13.984554
21.130000,16.725426,0.087852,0.577045,0.000162,-0.000668,-0.000565,0.096466,-0.244793,-0.229652,1.899285,-0.104001,16.735608,1.975980,0.300771,-2.220773,0.648644,3.831193,-0.145978,0.012945,0.556837,-0.101407,0.039556,0.361819,0.618773,18.000000,1,13.817324
21.140000,16.724655,0.087867,0.577979,0.000156,0.000477,-0.000559,0.096559,-0.244845,-0.229974,1.892809,-0.103850,16.734870,1.979269,0.300835,-2.224114,0.649591,3.829618,-0.145722,0.012819,0.557164,-0.084903,0.039698,0.357440,0.617319,18.000000,1,13.650102
21.150000,16.723876,0.087880,0.579049,0.000151,0.001556,-0.000552,0.096649,-0.244260,-0.230292,1.886324,-0.103700,16.734128,1.983023,0.300894,-2.227283,0.650487,3.828089,-0.145479,0.012647,0.557491,-0.068814,0.039844,0.353062,0.615875,18.000000,1,13.482887
21.160000,16.723087,0.087892,0.580235,0.000148,0.002565,-0.000543,0.096736,-0.243076,-0.230606,1.879830,-0.103552,16.733381,1.987174,0.300948,-2.230250,0.651324,3.826676,-0.145251,0.012434,0.557819,-0.053197,0.039991,0.348683,0.614441,18.000000,1,13.315680
21.170000,16.722286,0.087902,0.581517,0.000146,0.003502,-0.000532,0.096822,-0.241335,-0.230914,1.873329,-0.103404,16.732625,1.991656,0.300997,-2.232992,0.652095,3.825420,-0.145038,0.012184,0.558149,-0.038101,0.040141,0.344305,0.613016,18.000000,1,13.148481
21.180000,16.721472,0.087911,0.582877,0.000144,0.004366,-0.000519,0.096907,-0.239078,-0.231215,1.866821,-0.103257,16.731859,1.996409,0.301038,-2.235487,0.652794,3.824345,-0.144843,0.011904,0.558479,-0.023566,0.040292,0.339927,0.611600,18.000000,1,12.981290
21.190000,16.720645,0.087917,0.584300,0.000144,0.005159,-0.000506,0.096991,-0.236346,-0.231509,1.860307,-0.103110,16.731082,2.001375,0.301073,-2.237722,0.653415,3.823460,-0.144665,0.011597,0.558810,-0.009625,0.040445,0.335549,0.610194,18.000000,1,12.814107
21.200000,16.719803,0.087920,0.585768,0.000145,0.005880,-0.000492,0.097075,-0.233181,-0.231795,1.853787,-0.102965,16.730292,2.006501,0.301099,-2.239682,0.653957,3.822768,-0.144504,0.011267,0.559143,0.003700,0.040599,0.331172,0.608798,18.000000,1,12.646932
21.210000,16.718945,0.087921,0.587268,0.000146,0.006532,-0.000477,0.097160,-0.229622,-0.232072,1.847264,-0.102821,16.729487,2.011738,0.301118,-2.241360,0.654415,3.822266,-0.144360,0.010921,0.559478,0.016389,0.040753,0.326794,0.607410,18.000000,1,12.479765
21.220000,16.718071,0.087920,0.588786,0.000148,0.007115,-0.000461,0.097246,-0.225709,-0.232341,1.840737,-0.102677,16.728667,2.017040,0.301129,-2.242750,0.654789,3.821946,-0.144234,0.010560,0.559814,0.028432,0.040908,0.322417,0.606032,18.000000,1,12.312607
21.230000,16.717181,0.087917,0.590311,0.000150,0.007633,-0.000445,0.097333,-0.221481,-0.232600,1.834207,-0.102534,16.727832,2.022367,0.301131,-2.243848,0.655076,3.821799,-0.144124,0.010190,0.560152,0.039824,0.041063,0.318040,0.604663,18.000000,1,12.145457
21.240000,16.716275,0.087910,0.591831,0.000154,0.008087,-0.000428,0.097421,-0.216975,-0.232850,1.827676,-0.102392,16.726979,2.027680,0.301125,-2.244655,0.655278,3.821813,-0.144030,0.009814,0.560492,0.050562,0.041218,0.313663,0.603303,18.000000,1,11.978316
21.250000,16.715352,0.087902,0.593336,0.000157,0.008481,-0.000412,0.097512,-0.212226,-0.233091,1.821145,-0.102251,16.726110,2.032945,0.301111,-2.245171,0.655395,3.821978,-0.143952,0.009434,0.560834,0.060653,0.041373,0.309287,0.601952,18.000000,1,11.811183
21.260000,16.714412,0.087890,0.594818,0.000161,0.008817,-0.000395,0.097604,-0.207268,-0.233322,1.814614,-0.102111,16.725224,2.038134,0.301088,-2.245402,0.655428,3.822281,-0.143889,0.009055,0.561177,0.070103,0.041527,0.304910,0.600611,18.000000,1,11.644060
21.270000,16.713456,0.087877,0.596270,0.000166,0.009098,-0.000379,0.097699,-0.202133,-0.233544,1.808084,-0.101972,16.724320,2.043219,0.301058,-2.245352,0.655378,3.822710,-0.143841,0.008678,0.561523,0.078926,0.041681,0.300534,0.599278,18.000000,1,11.476945
21.280000,16.712484,0.087861,0.597683,0.000170,0.009327,-0.000362,0.097797,-0.196852,-0.233756,1.801557,-0.101833,16.723399,2.048177,0.301019,-2.245029,0.655248,3.823252,-0.143806,0.008306,0.561870,0.087135,0.041833,0.296159,0.597954,18.000000,1,11.309839
21.290000,16.711497,0.087842,0.599053,0.000175,0.009508,-0.000347,0.097897,-0.191454,-0.233959,1.795032,-0.101696,16.722461,2.052989,0.300973,-2.244442,0.655040,3.823896,-0.143784,0.007942,0.562219,0.094749,0.041985,0.291783,0.596638,18.000000,1,11.142743
21.300000,16.710493,0.087822,0.600374,0.000180,0.009644,-0.000331,0.097999,-0.185965,-0.234153,1.788511,-0.101559,16.721506,2.057636,0.300920,-2.243601,0.654757,3.824629,-0.143774,0.007587,0.562571,0.101789,0.042136,0.287408,0.595332,18.000000,1,10.975657
21.310000,16.709476,0.087799,0.601643,0.000184,0.009738,-0.000316,0.098105,-0.180410,-0.234339,1.781994,-0.101423,16.720534,2.062106,0.300859,-2.242516,0.654403,3.825442,-0.143775,0.007243,0.562924,0.108277,0.042286,0.283033,0.594034,18.000000,1,10.808579
21.320000,16.708443,0.087774,0.602856,0.000189,0.009792,-0.000302,0.098213,-0.174813,-0.234516,1.775483,-0.101287,16.719546,2.066386,0.300792,-2.241199,0.653981,3.826322,-0.143786,0.006911,0.563279,0.114237,0.042434,0.278658,0.592745,18.000000,1,10.641512
21.330000,16.707397,0.087747,0.604010,0.000194,0.009812,-0.000288,0.098323,-0.169195,-0.234685,1.768977,-0.101153,16.718542,2.070469,0.300719,-2.239663,0.653494,3.827261,-0.143807,0.006593,0.563635,0.119694,0.042581,0.274283,0.591464,18.000000,1,10.474454
21.340000,16.706338,0.087719,0.605104,0.000199,0.009799,-0.000274,0.098437,-0.163575,-0.234846,1.762478,-0.101019,16.717523,2.074346,0.300639,-2.237921,0.652946,3.828249,-0.143837,0.006290,0.563994,0.124676,0.042726,0.269909,0.590192,18.000000,1,10.307407
21.350000,16.705267,0.087689,0.606136,0.000204,0.009756,-0.000262,0.098553,-0.157971,-0.234999,1.755986,-0.100887,16.716490,2.078014,0.300555,-2.235985,0.652341,3.829276,-0.143875,0.006003,0.564354,0.129208,0.042870,0.265535,0.588928,18.000000,1,10.140369
21.360000,16.704184,0.087657,0.607105,0.000208,0.009688,-0.000250,0.098672,-0.152399,-0.235146,1.749501,-0.100755,16.715442,2.081471,0.300465,-2.233870,0.651684,3.830335,-0.143920,0.005732,0.564715,0.133318,0.043012,0.261161,0.587673,18.000000,1,9.973342
21.370000,16.703089,0.087624,0.608012,0.000212,0.009595,-0.000239,0.098793,-0.146873,-0.235286,1.743025,-0.100623,16.714381,2.084714,0.300371,-2.231588,0.650978,3.831417,-0.143971,0.005478,0.565079,0.137035,0.043153,0.256788,0.586426,18.000000,1,9.806325
21.380000,16.701985,0.087590,0.608857,0.000217,0.009482,-0.000229,0.098917,-0.141407,-0.235420,1.736557,-0.100493,16.713308,2.087746,0.300272,-2.229153,0.650226,3.832517,-0.144027,0.005240,0.565443,0.140387,0.043292,0.252414,0.585187,18.000000,1,9.639319
21.390000,16.700870,0.087554,0.609640,0.000220,0.009350,-0.000219,0.099043,-0.136011,-0.235548,1.730098,-0.100363,16.712223,2.090569,0.300170,-2.226579,0.649434,3.833626,-0.144089,0.005020,0.565809,0.143400,0.043428,0.248042,0.583956,18.000000,1,9.472323
21.400000,16.699747,0.087518,0.610363,0.000224,0.009203,-0.000210,0.099171,-0.130694,-0.235671,1.723649,-0.100234,16.711127,2.093186,0.300065,-2.223880,0.648605,3.834740,-0.144155,0.004818,0.566177,0.146102,0.043564,0.243669,0.582734,18.000000,1,9.305338
21.410000,16.698615,0.087480,0.611027,0.000228,0.009043,-0.000202,0.099301,-0.125466,-0.235789,1.717209,-0.100106,16.710020,2.095601,0.299957,-2.221067,0.647742,3.835853,-0.144224,0.004632,0.566545,0.148520,0.043697,0.239296,0.581520,18.000000,1,9.138363
